date,pr,srad,tmax,tmin,vp,q,basin_id,average_pr,average_q,average_tmax,average_tmin
2011-01-08,0.0,201.43,-5.25,-17.06,164.74,0.88,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-09,0.57,128.94,-2.88,-9.29,306.62,0.83,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-10,0.05,154.68,-1.8,-9.79,294.49,0.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-11,0.0,169.07,-4.39,-13.36,223.99,0.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-12,0.0,194.78,-3.04,-13.93,211.77,0.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-13,15.42,78.31,-3.8,-8.62,322.43,0.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-14,0.0,176.86,-4.71,-13.89,202.35,0.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-15,0.0,216.46,-8.12,-20.51,120.0,0.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-16,0.96,234.23,-7.83,-21.37,115.68,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-17,0.0,234.98,-7.52,-21.04,117.81,0.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-18,0.0,241.54,-9.85,-23.74,81.53,0.61,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-19,16.81,180.52,-1.4,-15.15,199.89,0.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-20,0.72,236.54,-0.45,-14.32,207.51,0.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-21,1.53,182.64,-6.35,-15.09,194.08,0.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-22,8.18,157.73,-8.3,-17.96,149.54,0.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-23,0.0,241.68,-10.41,-22.3,104.2,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-24,0.0,274.74,-12.99,-28.78,60.13,0.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-25,0.0,244.01,-15.77,-27.61,66.65,0.6,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-26,1.0,229.44,-11.35,-21.53,120.0,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-27,0.0,262.07,-3.3,-16.19,162.87,0.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-28,0.0,241.03,-3.65,-14.77,198.73,0.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-29,0.0,250.32,-1.92,-13.76,208.68,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-30,2.16,240.81,-2.2,-13.7,200.85,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-01-31,0.25,269.27,-6.09,-19.14,126.14,0.61,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-01,0.0,253.05,-10.13,-21.03,119.85,0.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-02,5.69,156.25,-9.83,-18.25,147.89,0.58,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-03,15.28,106.33,-11.79,-16.72,160.64,0.58,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-04,0.0,315.48,-6.27,-23.03,88.87,0.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-05,0.0,323.05,-3.64,-21.38,120.0,0.56,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-06,23.86,256.52,1.91,-18.53,146.39,0.61,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-07,0.0,253.14,0.66,-9.57,296.38,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-08,4.84,173.2,1.27,-7.72,340.28,0.68,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-09,0.72,352.35,0.25,-19.44,135.03,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-10,0.0,326.06,-4.64,-19.78,133.43,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-11,0.0,339.65,-7.84,-24.21,79.96,0.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-12,0.0,332.59,-6.29,-22.03,113.02,0.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-13,0.0,338.5,-2.8,-18.83,139.53,0.56,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-14,0.82,325.4,-3.06,-17.7,156.44,0.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-15,0.02,342.02,0.61,-15.36,185.08,0.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-16,0.0,186.26,-10.38,-17.02,160.0,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-17,0.0,348.32,0.27,-15.1,190.06,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-18,2.51,256.72,6.95,-5.21,417.55,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-19,0.13,293.47,6.7,-4.79,431.5,0.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-20,0.0,291.14,-3.29,-13.98,212.65,0.6,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-21,0.0,269.32,-4.53,-14.01,210.12,0.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-22,0.0,303.27,-8.2,-19.03,138.34,0.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-23,0.0,367.22,-3.1,-17.97,153.89,0.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-24,0.0,411.41,-0.43,-19.68,121.6,0.46,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-25,0.0,420.67,0.72,-20.0,130.0,0.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-26,11.25,249.73,-2.19,-14.31,203.55,0.48,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-27,2.09,256.91,-7.98,-17.2,164.6,0.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-02-28,6.02,219.57,-5.55,-14.73,199.76,0.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-01,14.69,252.97,0.21,-11.34,257.75,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-02,0.0,367.21,-3.4,-16.49,161.38,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-03,0.07,463.83,1.72,-20.26,124.81,0.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-04,0.0,420.15,-9.63,-26.1,80.0,0.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-05,0.0,474.69,-2.45,-25.48,78.32,0.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-06,6.64,208.18,5.55,-3.63,474.48,0.95,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-07,44.09,256.86,6.4,-5.07,420.73,1.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-08,7.08,250.95,-3.52,-13.95,211.22,2.3,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-09,0.0,437.72,-0.99,-16.5,170.06,2.11,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-10,2.18,394.08,-2.22,-16.2,178.79,1.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-11,9.45,161.01,0.74,-5.28,415.8,1.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-12,14.6,162.84,5.58,-0.45,598.26,3.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-13,0.06,185.47,3.95,-0.95,570.37,4.6,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-14,0.0,377.41,4.8,-5.93,395.16,3.94,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-15,0.0,485.05,3.61,-12.48,234.25,3.11,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-16,0.0,502.03,5.21,-12.39,239.73,2.58,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-17,3.48,205.58,2.99,-4.05,446.5,2.22,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-18,0.96,395.3,10.64,-0.87,575.67,2.3,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-19,0.0,476.15,11.92,-3.57,467.6,4.18,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-20,0.0,460.02,2.7,-10.71,269.99,3.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-21,0.0,492.72,4.41,-10.91,265.37,3.0,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-22,10.48,266.68,-0.01,-9.08,309.09,2.67,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-23,1.87,354.59,1.36,-8.69,320.7,2.29,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-24,3.7,282.7,0.27,-7.81,338.63,2.06,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-25,0.0,430.79,1.61,-9.51,289.16,1.88,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-26,0.0,445.93,0.58,-10.76,272.68,1.75,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-27,0.0,400.71,-3.11,-12.37,240.54,1.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-28,0.0,366.71,-2.59,-10.74,274.07,1.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-29,0.0,349.31,-0.79,-8.44,327.69,1.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-30,0.0,372.06,2.51,-5.73,404.12,1.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-03-31,0.0,518.97,5.71,-7.64,345.01,1.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-01,8.83,422.86,7.14,-6.97,367.94,1.79,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-02,21.82,100.37,-0.48,-2.58,504.17,1.86,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-03,0.0,415.48,5.24,-3.42,479.27,1.86,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-04,0.0,531.02,4.88,-7.18,361.35,1.95,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-05,7.95,305.77,3.61,-4.46,439.68,2.0,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-06,3.18,294.42,4.07,-3.68,472.22,2.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-07,0.0,530.21,2.94,-8.52,321.08,2.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-08,0.0,606.4,5.41,-10.11,284.04,2.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-09,0.0,626.51,8.56,-8.99,313.02,3.03,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-10,0.0,624.46,12.18,-5.85,400.47,4.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-11,2.41,541.03,13.7,-2.59,512.18,8.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-12,6.72,335.49,12.73,2.92,755.87,16.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-13,0.0,564.02,12.4,-1.8,538.25,14.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-14,16.72,193.4,4.7,-0.11,604.64,13.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-15,0.0,583.65,7.53,-6.32,385.41,12.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-16,0.0,536.15,4.45,-7.25,353.8,8.27,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-17,22.9,397.55,4.95,-6.4,384.32,14.46,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-18,16.44,379.26,9.17,-1.69,541.22,15.23,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-19,0.0,395.58,6.47,-1.0,570.51,9.48,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-20,0.0,454.49,8.78,0.03,611.11,8.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-21,16.12,171.55,2.65,-1.17,565.03,7.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-22,0.61,357.89,3.66,-2.85,497.19,6.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-23,0.0,622.52,11.1,-3.65,467.19,6.32,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-24,4.22,339.59,7.45,-0.96,576.01,5.73,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-25,0.0,599.39,12.32,-1.16,564.73,6.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-26,7.35,447.28,15.82,1.46,688.09,9.85,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-27,11.26,164.57,9.18,5.46,900.42,13.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-28,3.42,431.2,17.16,5.14,888.0,15.42,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-29,2.16,577.21,19.22,4.53,847.04,15.15,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-04-30,0.58,606.33,18.33,3.3,782.72,10.15,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-01,0.0,615.39,14.17,-0.73,581.54,7.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-02,0.0,633.89,16.62,-0.52,590.54,5.81,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-03,0.0,633.35,19.71,1.86,699.34,5.17,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-04,3.29,346.85,15.12,5.59,912.14,6.18,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-05,19.15,236.09,9.06,3.01,761.76,9.21,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-06,0.92,363.62,8.04,0.94,657.25,6.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-07,0.0,564.23,15.57,2.17,715.49,4.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-08,3.05,477.45,18.71,3.43,782.01,4.31,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-09,0.0,580.31,15.73,1.87,709.34,3.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-10,0.0,537.43,15.95,3.9,816.54,3.03,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-11,0.38,325.25,11.52,5.42,906.5,2.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-12,0.0,526.67,15.9,4.45,843.52,2.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-13,0.0,610.24,19.31,3.52,793.8,2.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-14,0.06,594.69,20.77,5.21,894.13,2.2,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-15,20.94,180.66,11.49,7.0,1000.68,4.79,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-16,29.32,188.24,9.35,4.78,866.81,15.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-17,4.46,128.4,6.6,3.72,797.62,9.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-18,2.0,282.42,9.01,4.02,820.55,7.42,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-19,4.21,298.43,15.55,7.91,1083.19,6.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-20,7.6,216.42,16.09,10.68,1296.55,7.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-21,7.42,226.93,17.31,11.48,1358.77,10.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-22,14.69,364.91,16.22,5.66,916.17,11.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-23,2.01,409.28,15.75,5.85,926.29,7.36,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-24,2.22,255.7,11.49,6.37,962.64,5.73,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-25,0.0,562.63,22.41,7.73,1071.99,4.52,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-26,0.0,523.87,21.75,8.69,1135.22,3.37,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-27,14.85,375.04,24.26,11.75,1385.17,3.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-28,34.08,405.6,26.21,11.79,1383.19,14.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-29,0.35,216.41,16.73,12.42,1442.08,7.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-30,8.19,300.96,24.0,14.8,1690.7,6.05,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-05-31,0.0,562.41,25.83,9.4,1192.37,4.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-01,0.0,530.14,25.22,11.16,1337.9,3.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-02,15.01,356.76,23.44,11.8,1384.23,5.38,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-03,0.0,401.18,14.97,6.99,1009.56,3.86,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-04,0.0,538.32,16.34,3.0,759.12,2.78,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-05,0.0,563.01,19.89,4.04,804.76,2.11,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-06,0.0,548.31,22.26,6.89,996.32,1.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-07,0.0,543.08,24.46,8.73,1138.26,1.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-08,0.0,519.5,24.58,10.16,1252.94,1.29,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-09,2.05,504.82,28.89,12.12,1427.68,1.19,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-10,7.02,338.84,26.97,14.56,1663.77,1.27,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-11,0.0,483.17,22.29,9.63,1210.25,1.06,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-12,6.83,332.76,17.93,7.31,1034.15,1.02,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-13,9.3,115.99,10.69,7.76,1066.74,2.04,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-14,1.59,324.84,14.21,7.1,1023.12,1.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-15,2.35,374.65,17.16,7.5,1039.72,1.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-16,0.49,496.22,24.49,9.26,1181.08,1.19,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-17,0.14,527.97,28.02,10.2,1256.34,1.15,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-18,5.18,374.67,26.54,12.01,1401.35,1.1,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-19,13.37,360.5,22.7,8.74,1139.07,2.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-20,0.0,412.56,18.75,7.56,1044.5,1.28,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-21,0.0,462.0,22.04,8.42,1113.36,0.9,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-22,0.0,475.8,23.84,9.33,1186.58,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-23,0.38,439.34,24.17,10.82,1312.47,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-24,4.32,188.75,16.71,10.62,1290.46,0.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-25,15.54,131.37,13.0,8.97,1159.21,1.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-26,2.45,251.98,15.7,9.18,1178.08,1.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-27,3.99,293.9,22.59,12.31,1424.44,1.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-28,0.0,500.18,26.18,9.91,1232.81,0.95,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-29,3.16,374.57,25.07,11.47,1371.25,0.79,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-06-30,6.31,282.75,22.3,11.99,1416.38,1.0,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-01,0.0,284.51,18.38,11.34,1347.05,0.87,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-02,0.0,451.36,22.77,9.86,1228.57,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-03,0.0,444.46,25.39,12.22,1429.44,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-04,8.37,222.75,21.74,14.08,1619.96,0.64,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-05,5.31,382.85,27.02,11.89,1391.32,0.61,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-06,0.0,465.12,27.29,12.7,1460.7,0.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-07,13.73,358.41,28.3,12.84,1485.93,0.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-08,0.0,472.37,23.03,8.72,1137.37,0.61,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-09,5.26,356.04,24.09,9.92,1237.75,0.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-10,0.0,425.13,22.92,11.0,1320.34,0.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-11,0.0,434.4,26.1,13.38,1540.82,0.45,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-12,8.1,318.15,29.61,16.59,1904.44,0.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-13,1.35,433.58,28.15,13.93,1594.06,0.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-14,0.0,484.8,24.71,8.46,1127.24,0.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-15,0.13,489.0,25.14,8.56,1127.5,0.37,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-16,0.0,471.11,25.95,10.43,1274.92,0.35,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-17,0.0,465.06,28.46,12.63,1455.53,0.32,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-18,0.0,439.56,29.38,14.87,1706.17,0.31,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-19,0.0,415.46,27.48,14.39,1638.56,0.29,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-20,0.0,450.26,26.1,11.52,1361.61,0.28,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-21,0.0,458.82,28.72,13.09,1522.22,0.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-22,0.0,381.85,31.49,19.12,2227.0,0.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-23,0.0,399.56,31.83,18.58,2145.04,0.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-24,0.0,440.29,29.78,14.68,1679.13,0.24,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-25,0.0,486.54,25.39,7.87,1077.17,0.23,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-26,13.21,313.61,23.83,10.17,1259.82,0.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2011-07-27,20.43,260.01,22.19,11.7,1376.23,1.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
